"Date Time","WDIR (degT)","WSPD (m/s)","WVHT (m)","DPD (sec)","APD (sec)","MWD (degT)","PRES (hPa)","ATMP (degC)","WTMP (degC)"
02.02.2021 06:40,295.00,2.40,3.56,13.8,9.3,314.00,1015.2,10.90,999.00
02.02.2021 07:40,295.00,3.10,3.06,13.8,8.6,301.00,1015.8,11.00,13.10
02.02.2021 08:40,274.00,3.90,3.16,13.8,8.9,308.00,1016.1,11.00,13.00
02.02.2021 09:40,238.00,2.90,3.49,12.9,9.5,310.00,1016.6,11.20,13.10
02.02.2021 10:40,259.00,3.20,3.11,13.8,8.7,318.00,1017.1,11.30,13.00
02.02.2021 11:40,245.00,4.40,3.24,13.8,9.2,301.00,1017.5,11.40,13.30
02.02.2021 12:40,259.00,3.10,3.81,12.9,9.6,310.00,1017.6,11.10,13.40
02.02.2021 13:40,255.00,6.00,3.32,12.9,9.1,296.00,1018.0,11.40,13.50
02.02.2021 14:40,271.00,5.90,3.52,13.8,9.2,297.00,1018.4,11.30,13.00
02.02.2021 15:40,268.00,5.20,3.05,13.8,8.8,302.00,1019.3,11.40,13.00
02.02.2021 16:40,274.00,5.30,3.13,12.9,8.8,293.00,1020.3,11.40,13.10
02.02.2021 17:40,285.00,6.00,3.11,13.8,8.7,300.00,1020.9,11.50,13.10
02.02.2021 18:40,319.00,5.20,3.20,12.9,8.8,301.00,1021.4,11.10,13.10
02.02.2021 19:40,294.00,3.70,3.01,11.4,8.7,298.00,1021.9,11.40,13.10
02.02.2021 20:40,305.00,4.40,2.99,12.9,8.6,295.00,1021.7,11.60,13.10
02.02.2021 21:40,306.00,4.70,3.01,12.9,8.7,295.00,1021.3,11.60,13.10
02.02.2021 22:40,296.00,4.60,2.90,10.8,8.4,306.00,1021.4,11.70,13.10
02.02.2021 23:40,296.00,5.30,2.90,11.4,8.4,316.00,1021.8,11.40,13.10
03.02.2021 00:40,309.00,3.40,2.75,12.1,8.3,311.00,1022.2,11.60,13.10
03.02.2021 01:40,303.00,4.50,2.70,12.1,8.3,316.00,1022.8,11.60,13.10
03.02.2021 02:40,304.00,6.20,2.52,11.4,8.0,304.00,1023.3,11.60,13.10
03.02.2021 03:40,313.00,5.70,2.62,12.1,8.1,310.00,1024.1,11.60,13.00
03.02.2021 04:40,302.00,5.70,2.68,10.8,7.8,302.00,1024.5,11.80,13.00
03.02.2021 05:40,302.00,5.40,2.54,11.4,7.8,325.00,1024.7,11.80,13.00
03.02.2021 06:40,295.00,5.20,2.77,11.4,8.1,308.00,1024.9,11.80,13.00
03.02.2021 07:40,290.00,4.80,2.68,10.8,8.1,307.00,1025.3,11.90,13.00
03.02.2021 08:40,283.00,5.20,2.53,10.8,8.0,309.00,1025.7,11.90,13.00
03.02.2021 09:40,285.00,6.00,2.38,11.4,8.1,312.00,1025.7,11.80,13.00
03.02.2021 10:40,290.00,6.60,2.40,10.8,7.8,306.00,1025.4,12.00,13.10
03.02.2021 11:40,285.00,6.30,2.57,10.8,8.0,310.00,1025.4,12.20,13.10
03.02.2021 12:40,304.00,8.00,2.53,10.8,7.8,308.00,1025.6,11.90,13.10
03.02.2021 13:40,292.00,7.90,2.61,10.0,7.5,317.00,1025.9,12.10,13.00
03.02.2021 14:40,296.00,7.20,2.78,10.0,7.6,312.00,1026.4,12.10,13.00
03.02.2021 15:40,312.00,9.30,2.65,9.1,7.4,320.00,1027.0,12.20,13.00
03.02.2021 16:40,320.00,7.50,2.80,10.0,7.5,307.00,1027.6,12.60,13.00
03.02.2021 17:40,318.00,7.60,2.74,10.8,7.2,331.00,1028.5,12.30,13.10
03.02.2021 18:40,322.00,7.90,2.85,10.8,7.2,311.00,1029.0,12.40,13.10
03.02.2021 19:40,335.00,8.90,2.63,10.8,6.8,311.00,1029.2,12.30,13.00
03.02.2021 20:40,335.00,6.40,2.59,10.8,7.0,317.00,1027.8,12.40,13.10
03.02.2021 21:40,329.00,7.30,2.69,9.1,7.1,324.00,1027.4,12.30,13.10
03.02.2021 22:40,359.00,7.60,2.89,10.0,7.1,339.00,1027.3,12.20,13.10
03.02.2021 23:40,352.00,8.70,2.79,10.0,7.0,341.00,1027.4,12.70,13.10
04.02.2021 00:40,5.00,7.90,3.04,10.0,7.3,340.00,1028.0,12.30,13.00
04.02.2021 01:40,20.00,8.50,3.08,10.8,7.3,330.00,1028.4,11.90,13.00
04.02.2021 02:40,25.00,8.40,3.21,9.1,7.4,331.00,1028.9,11.80,13.00
04.02.2021 03:40,46.00,7.10,3.52,10.0,8.0,329.00,1029.5,11.10,13.10
04.02.2021 04:40,39.00,7.60,3.28,10.8,7.8,339.00,1029.9,11.70,13.10
04.02.2021 05:40,34.00,8.00,99.00,99.0,99.0,999.00,1030.4,11.70,13.10
04.02.2021 06:40,35.00,9.30,3.57,10.0,8.0,334.00,1030.4,11.70,13.10
04.02.2021 07:40,35.00,8.30,3.34,10.0,7.7,339.00,1030.9,11.40,13.10
04.02.2021 08:40,38.00,8.90,3.14,10.0,7.5,335.00,1031.0,11.40,13.10
04.02.2021 09:40,32.00,8.40,3.04,10.8,7.6,345.00,1030.8,11.30,13.10
04.02.2021 10:40,35.00,9.00,2.84,10.8,7.2,347.00,1030.8,11.20,13.10
04.02.2021 11:40,35.00,8.70,2.95,10.8,7.3,354.00,1030.7,11.10,13.10
04.02.2021 12:40,42.00,8.30,2.94,10.8,7.3,350.00,1030.6,11.10,13.10
04.02.2021 13:40,34.00,8.20,3.22,10.8,7.3,343.00,1030.8,11.10,13.10
04.02.2021 14:40,37.00,7.50,2.86,10.8,7.0,335.00,1031.3,11.00,13.10
04.02.2021 15:40,41.00,7.40,2.79,10.0,6.7,348.00,1031.6,10.90,13.10
04.02.2021 16:40,38.00,8.40,2.92,10.8,6.9,343.00,1032.0,11.00,13.10
04.02.2021 17:40,32.00,8.90,2.69,10.0,6.7,348.00,1032.5,11.00,13.10
04.02.2021 18:40,36.00,8.40,2.80,10.8,7.1,342.00,1033.1,11.00,13.20
04.02.2021 19:40,43.00,8.50,2.85,10.0,7.1,333.00,1033.0,11.00,13.20
04.02.2021 20:40,41.00,7.90,2.53,10.8,6.7,328.00,1032.4,11.00,13.20
04.02.2021 21:40,33.00,7.10,2.81,10.8,7.3,336.00,1031.7,10.80,13.20
04.02.2021 22:40,34.00,7.80,2.52,10.8,6.8,331.00,1031.2,11.00,13.20
04.02.2021 23:40,34.00,7.80,2.48,10.8,6.7,325.00,1031.6,11.00,13.10
05.02.2021 00:40,30.00,7.20,2.52,10.0,7.0,334.00,1031.7,11.00,13.10
05.02.2021 01:40,27.00,7.40,2.55,10.8,6.9,342.00,1031.6,11.00,13.10
05.02.2021 02:40,26.00,8.40,2.64,10.0,6.9,341.00,1031.6,11.00,13.20
05.02.2021 03:40,20.00,7.80,2.58,10.0,7.0,328.00,1032.0,11.00,13.10
05.02.2021 04:40,26.00,7.70,2.50,9.1,6.9,333.00,1031.9,11.00,13.10
05.02.2021 05:40,20.00,7.20,2.42,6.7,6.5,20.00,1032.1,11.00,13.10
05.02.2021 06:40,21.00,8.00,2.41,7.1,6.4,18.00,1032.0,11.00,13.10
05.02.2021 07:40,18.00,7.50,2.38,10.0,6.3,337.00,1032.1,11.00,13.10
05.02.2021 08:40,23.00,6.90,2.32,10.0,6.4,342.00,1032.1,11.10,13.10
05.02.2021 09:40,19.00,8.10,2.33,10.0,6.3,342.00,1031.7,11.00,13.20
05.02.2021 10:40,20.00,8.20,2.35,7.7,6.5,9.00,1031.5,11.20,13.30
05.02.2021 11:40,19.00,8.10,2.29,9.1,6.7,330.00,1031.2,11.10,13.30
05.02.2021 12:40,13.00,8.30,2.23,9.1,6.5,343.00,1031.1,11.00,13.20
05.02.2021 13:40,10.00,7.20,2.30,9.1,6.5,338.00,1031.0,11.20,13.20
05.02.2021 14:40,13.00,8.00,2.25,10.0,6.7,333.00,1031.2,10.70,13.10
05.02.2021 15:40,17.00,6.90,2.38,7.7,7.0,41.00,1032.0,10.70,13.10
05.02.2021 16:40,6.00,6.50,2.36,14.8,7.0,310.00,1032.5,11.00,13.10
05.02.2021 17:40,17.00,8.50,2.24,7.7,6.6,35.00,1032.7,10.70,13.10
05.02.2021 18:40,27.00,8.90,2.14,16.0,6.8,301.00,1032.7,11.20,13.00
05.02.2021 19:40,22.00,10.40,2.18,13.8,6.4,320.00,1032.2,11.30,13.10
05.02.2021 20:40,28.00,10.10,2.28,16.0,6.4,301.00,1031.8,10.90,13.10
05.02.2021 21:40,30.00,9.10,2.33,7.7,6.4,29.00,1031.3,11.10,13.10
05.02.2021 22:40,23.00,9.10,2.27,14.8,6.2,315.00,1030.7,11.00,13.10
05.02.2021 23:40,29.00,9.20,2.41,14.8,6.5,296.00,1030.5,11.00,13.10
06.02.2021 00:40,30.00,9.40,2.21,14.8,6.2,308.00,1030.4,10.90,13.00
06.02.2021 01:40,35.00,9.30,2.23,14.8,6.0,309.00,1030.5,11.00,13.00
06.02.2021 02:40,41.00,9.60,2.17,14.8,6.1,288.00,1030.7,10.90,12.90
06.02.2021 03:40,35.00,8.80,2.42,14.8,6.3,313.00,1031.0,10.90,12.90
06.02.2021 04:40,34.00,7.10,2.44,14.8,6.6,271.00,1031.4,10.90,12.90
06.02.2021 05:40,24.00,6.90,2.18,16.0,6.7,313.00,1031.7,11.00,12.90
06.02.2021 06:40,12.00,5.40,2.22,14.8,6.6,298.00,1031.9,11.00,13.00
06.02.2021 07:40,3.00,5.70,2.28,14.8,6.9,321.00,1031.5,11.10,13.00
06.02.2021 08:40,2.00,6.40,2.14,16.0,6.8,301.00,1031.3,11.20,13.00
06.02.2021 09:40,2.00,7.20,2.27,14.8,6.8,269.00,1030.4,11.20,13.10
06.02.2021 10:40,8.00,7.80,2.13,14.8,6.7,253.00,1029.8,11.20,13.10
06.02.2021 11:40,12.00,7.60,2.19,16.0,6.8,297.00,1029.2,11.30,13.10
06.02.2021 12:40,9.00,7.90,2.31,14.8,7.2,296.00,1028.6,11.20,13.10
06.02.2021 13:40,18.00,7.60,2.07,16.0,6.3,309.00,1028.4,11.30,13.10
06.02.2021 14:40,21.00,7.70,2.32,14.8,7.0,313.00,1028.1,11.20,13.20
06.02.2021 15:40,15.00,7.40,2.30,16.0,6.9,301.00,1028.4,11.00,13.20
06.02.2021 16:40,3.00,6.50,2.21,14.8,6.9,253.00,1029.1,11.20,13.20
06.02.2021 17:40,5.00,6.90,2.27,14.8,7.1,301.00,1029.6,11.00,13.20
06.02.2021 18:40,13.00,7.00,2.06,14.8,6.8,279.00,1029.5,11.00,13.30
06.02.2021 19:40,12.00,7.00,1.98,14.8,6.5,303.00,1028.9,11.10,13.30
06.02.2021 20:40,357.00,6.20,2.05,14.8,6.7,292.00,1028.9,11.20,13.20
06.02.2021 21:40,6.00,6.70,2.20,14.8,6.9,300.00,1028.0,11.50,13.30
06.02.2021 22:40,10.00,7.50,2.08,14.8,6.6,315.00,1027.2,11.60,13.30
06.02.2021 23:40,14.00,7.80,2.15,14.8,6.7,283.00,1027.0,11.60,13.30
07.02.2021 00:40,18.00,7.70,2.25,14.8,6.8,309.00,1026.8,11.60,13.30
07.02.2021 01:40,13.00,6.60,2.17,14.8,6.7,300.00,1027.0,11.70,13.30
07.02.2021 02:40,12.00,6.50,1.95,13.8,6.3,312.00,1027.1,11.80,13.30
07.02.2021 03:40,6.00,6.60,2.21,13.8,7.0,310.00,1027.4,11.40,13.30
07.02.2021 04:40,6.00,6.80,2.14,14.8,6.8,279.00,1027.5,11.50,13.20
07.02.2021 05:40,14.00,6.60,2.26,14.8,6.9,316.00,1027.6,11.50,13.20
07.02.2021 06:40,15.00,6.50,2.17,12.9,6.6,299.00,1027.3,11.10,13.20
07.02.2021 07:40,360.00,6.10,1.97,13.8,6.7,296.00,1026.8,11.10,13.20
07.02.2021 08:40,19.00,6.40,1.86,12.9,6.3,329.00,1026.2,11.20,13.30
07.02.2021 09:40,19.00,6.20,1.97,13.8,6.8,291.00,1025.6,11.10,13.30
07.02.2021 10:40,28.00,6.00,1.84,13.8,6.4,291.00,1025.0,11.20,13.20
07.02.2021 11:40,11.00,6.60,1.97,13.8,6.9,278.00,1024.4,11.20,13.20
07.02.2021 12:40,22.00,6.70,1.89,13.8,6.7,301.00,1024.1,11.20,13.20
07.02.2021 13:40,5.00,5.50,1.91,13.8,6.7,290.00,1024.1,10.90,13.20
07.02.2021 14:40,24.00,6.30,1.92,13.8,7.0,304.00,1023.7,10.40,13.20
07.02.2021 15:40,25.00,5.50,1.78,13.8,6.5,321.00,1023.9,10.30,13.10
07.02.2021 16:40,12.00,5.40,1.87,14.8,6.6,306.00,1024.1,10.90,999.00
07.02.2021 17:40,3.00,4.70,1.76,13.8,6.3,275.00,1024.1,11.00,13.20
07.02.2021 18:40,34.00,4.70,1.83,13.8,6.2,316.00,1023.4,10.60,13.20
07.02.2021 19:40,22.00,4.90,1.88,12.9,6.3,323.00,1023.8,10.90,13.20
07.02.2021 20:40,18.00,5.10,1.67,12.9,6.1,295.00,1023.3,10.80,13.20
07.02.2021 21:40,43.00,4.50,1.61,12.9,6.2,288.00,1022.4,10.50,13.30
07.02.2021 22:40,32.00,5.00,1.58,12.9,6.1,286.00,1021.6,10.80,13.30
07.02.2021 23:40,22.00,4.60,1.51,12.1,6.1,326.00,1021.6,10.90,13.30
08.02.2021 00:40,15.00,2.80,1.69,13.8,6.5,296.00,1021.8,10.60,13.30
08.02.2021 01:40,18.00,3.40,1.51,13.8,6.6,298.00,1021.6,10.80,13.30
08.02.2021 02:40,40.00,4.10,1.58,12.9,6.7,281.00,1021.8,10.50,13.20
08.02.2021 03:40,44.00,5.00,1.48,12.1,6.6,290.00,1021.8,10.00,13.20
08.02.2021 04:40,38.00,4.90,1.62,12.9,7.0,267.00,1021.5,10.20,13.10
08.02.2021 05:40,33.00,3.80,1.61,12.1,6.9,299.00,1021.2,10.70,13.10
08.02.2021 06:40,48.00,4.00,1.65,8.3,6.9,31.00,1021.1,10.50,13.10
08.02.2021 07:40,42.00,4.40,1.79,16.0,7.2,273.00,1020.6,10.60,13.10
08.02.2021 08:40,48.00,4.20,1.76,14.8,6.8,258.00,1020.6,10.50,13.10
08.02.2021 09:40,57.00,3.80,1.61,12.9,6.7,299.00,1020.2,10.40,13.10
08.02.2021 10:40,56.00,2.70,1.70,7.1,6.8,33.00,1019.9,10.50,13.10
08.02.2021 11:40,9.00,2.80,1.54,8.3,6.8,357.00,1020.0,10.70,13.10
08.02.2021 12:40,15.00,3.10,1.70,8.3,6.9,4.00,1019.7,10.70,13.10
08.02.2021 13:40,8.00,3.40,1.69,8.3,7.0,12.00,1019.8,10.80,13.10
08.02.2021 14:40,45.00,5.00,1.83,9.1,7.2,7.00,1018.7,11.00,13.10
08.02.2021 15:40,59.00,5.00,1.83,7.1,7.0,44.00,1018.8,10.90,13.10
08.02.2021 16:40,78.00,6.90,1.67,7.7,6.7,8.00,1018.4,11.10,13.10
08.02.2021 17:40,93.00,2.00,1.63,12.9,6.1,297.00,1019.5,10.90,13.10
08.02.2021 18:40,106.00,3.00,1.56,12.9,6.0,289.00,1019.4,11.10,13.10
08.02.2021 19:40,150.00,2.60,1.54,9.1,6.6,12.00,1019.7,11.20,13.00
08.02.2021 20:40,153.00,2.10,1.46,11.4,6.6,292.00,1019.4,11.20,13.00
08.02.2021 21:40,174.00,1.70,1.44,10.8,6.8,291.00,1018.8,11.30,13.00
08.02.2021 22:40,127.00,1.30,1.49,10.8,7.0,296.00,1018.4,11.40,13.00
08.02.2021 23:40,122.00,2.40,1.51,13.8,7.4,288.00,1018.0,11.40,13.10
09.02.2021 00:40,163.00,2.40,1.44,13.8,7.1,323.00,1017.9,11.50,13.10
09.02.2021 01:40,144.00,2.40,1.42,9.1,6.9,2.00,1017.8,11.60,13.10
09.02.2021 02:40,130.00,2.70,1.47,9.1,7.3,357.00,1017.8,11.60,13.00
09.02.2021 03:40,125.00,4.30,1.56,9.1,7.4,345.00,1017.8,11.70,13.00
09.02.2021 04:40,134.00,4.30,1.60,9.1,7.4,15.00,1018.2,11.70,13.00
09.02.2021 05:40,131.00,5.30,1.45,9.1,7.2,332.00,1017.7,11.80,13.00
09.02.2021 06:40,140.00,5.20,1.46,9.1,7.3,345.00,1017.9,11.80,13.00
09.02.2021 07:40,147.00,5.40,1.52,8.3,6.9,13.00,1017.7,11.90,13.10
09.02.2021 08:40,145.00,6.10,1.46,12.9,6.8,297.00,1017.3,12.00,13.10
09.02.2021 09:40,150.00,6.60,1.50,12.9,6.7,315.00,1016.9,12.10,13.10
09.02.2021 10:40,157.00,6.20,1.55,12.1,6.7,333.00,1016.8,12.10,13.10
09.02.2021 11:40,155.00,6.50,1.34,9.1,6.4,359.00,1016.5,12.20,13.10
09.02.2021 12:40,166.00,8.10,1.51,12.9,6.8,311.00,1016.0,11.80,13.10
09.02.2021 13:40,152.00,7.50,1.48,12.1,6.4,288.00,1015.8,11.90,13.00
09.02.2021 14:40,151.00,7.80,1.33,12.9,5.8,316.00,1015.9,12.00,12.90
09.02.2021 15:40,157.00,8.50,1.59,10.0,6.3,350.00,1016.0,12.20,13.00
09.02.2021 16:40,149.00,8.00,1.43,11.4,5.7,301.00,1016.7,12.30,13.10
09.02.2021 17:40,151.00,8.30,1.59,12.9,5.9,265.00,1016.9,12.40,13.10
09.02.2021 18:40,154.00,8.40,1.54,10.8,5.2,336.00,1017.1,12.50,13.10
09.02.2021 19:40,155.00,8.60,1.43,10.0,5.1,349.00,1017.2,12.50,999.00
09.02.2021 20:40,156.00,7.80,1.61,12.1,5.4,318.00,1016.8,12.60,999.00
09.02.2021 21:40,160.00,6.80,1.61,9.1,5.3,305.00,1016.5,12.80,999.00
09.02.2021 22:40,173.00,4.10,1.53,12.1,5.7,253.00,1016.1,13.20,999.00
09.02.2021 23:40,220.00,2.90,1.58,12.9,5.8,281.00,1016.2,13.30,999.00
10.02.2021 00:40,237.00,3.00,1.46,11.4,6.2,295.00,1016.4,13.20,999.00
10.02.2021 01:40,239.00,3.00,1.48,13.8,6.2,266.00,1016.9,13.30,999.00
10.02.2021 02:40,236.00,2.30,1.50,17.4,6.7,301.00,1017.2,13.10,999.00
10.02.2021 03:40,235.00,2.90,1.34,13.8,6.4,261.00,1017.6,13.00,999.00
10.02.2021 04:40,215.00,2.70,1.33,13.8,6.4,271.00,1018.1,13.00,999.00
10.02.2021 05:40,204.00,2.20,1.34,17.4,7.0,233.00,1018.6,13.00,999.00
10.02.2021 06:40,214.00,2.40,1.33,17.4,7.3,290.00,1019.2,13.10,999.00
10.02.2021 07:40,210.00,2.10,1.55,17.4,7.7,309.00,1019.2,13.10,999.00
10.02.2021 08:40,175.00,2.00,1.55,17.4,7.9,297.00,1018.6,12.80,999.00
10.02.2021 09:40,192.00,2.70,1.48,17.4,7.6,277.00,1018.6,12.70,999.00
10.02.2021 10:40,217.00,2.70,1.61,17.4,8.1,257.00,1018.9,12.80,999.00
10.02.2021 11:40,220.00,2.70,1.58,17.4,7.9,312.00,1018.7,12.60,999.00
10.02.2021 12:40,235.00,3.70,1.45,16.0,8.6,268.00,1018.6,12.60,999.00
10.02.2021 13:40,249.00,2.50,1.61,17.4,8.2,297.00,1018.6,12.30,999.00
10.02.2021 14:40,239.00,2.30,1.57,17.4,8.7,281.00,1018.9,12.30,999.00
10.02.2021 15:40,213.00,1.80,1.57,16.0,8.2,301.00,1019.4,12.20,999.00
10.02.2021 16:40,216.00,1.90,1.93,16.0,9.7,283.00,1019.9,12.10,999.00
10.02.2021 17:40,221.00,3.30,1.49,16.0,7.7,280.00,1020.3,12.20,999.00
10.02.2021 18:40,218.00,3.10,1.54,16.0,8.3,294.00,1020.2,12.50,999.00
10.02.2021 19:40,225.00,4.00,1.74,16.0,9.2,283.00,1020.6,12.40,999.00
10.02.2021 20:40,209.00,2.60,1.64,16.0,9.0,292.00,1020.0,12.70,999.00
10.02.2021 21:40,211.00,3.60,1.54,14.8,8.6,297.00,1019.4,12.30,999.00
10.02.2021 22:40,214.00,4.30,1.56,16.0,9.1,296.00,1019.1,12.30,13.30
10.02.2021 23:40,200.00,4.20,1.36,16.0,9.0,293.00,1018.8,12.70,13.30
11.02.2021 00:40,208.00,4.80,1.62,16.0,9.6,293.00,1019.1,12.50,13.30
11.02.2021 01:40,210.00,5.50,1.57,16.0,9.4,312.00,1019.2,12.60,13.20
11.02.2021 02:40,200.00,4.20,1.55,16.0,8.7,296.00,1018.8,12.70,13.20
11.02.2021 03:40,196.00,6.00,1.54,14.8,8.7,281.00,1019.1,12.90,13.20
11.02.2021 04:40,174.00,4.10,1.54,16.0,8.7,299.00,1018.4,13.20,13.10
11.02.2021 05:40,188.00,6.00,1.43,14.8,7.9,311.00,1018.5,13.40,13.10
11.02.2021 06:40,178.00,5.90,1.56,16.0,7.8,294.00,1018.1,13.50,13.10
11.02.2021 07:40,180.00,6.80,1.60,16.0,7.7,290.00,1017.6,13.80,13.10
11.02.2021 08:40,171.00,7.50,1.74,16.0,7.7,279.00,1016.8,13.90,13.00
11.02.2021 09:40,177.00,8.40,1.58,14.8,6.5,273.00,1016.2,14.00,13.10
11.02.2021 10:40,195.00,9.00,1.57,14.8,6.0,276.00,1015.7,14.20,13.10
11.02.2021 11:40,207.00,9.10,1.69,14.8,5.7,271.00,1015.1,14.10,13.20
11.02.2021 12:40,220.00,8.40,1.67,14.8,5.5,273.00,1015.0,14.00,13.20
11.02.2021 13:40,238.00,8.10,1.79,14.8,6.2,270.00,1014.8,14.10,13.20
11.02.2021 14:40,240.00,6.20,1.73,14.8,6.3,286.00,1015.1,13.80,13.20
11.02.2021 15:40,264.00,7.80,1.80,13.8,7.0,294.00,1015.3,13.60,13.20
11.02.2021 16:40,295.00,8.40,1.85,14.8,6.6,284.00,1016.0,12.80,13.10
11.02.2021 17:40,289.00,7.30,1.99,14.8,7.1,297.00,1016.5,13.00,13.10
11.02.2021 18:40,296.00,8.40,1.92,14.8,6.3,314.00,1016.7,13.00,13.10
11.02.2021 19:40,296.00,7.70,2.13,13.8,6.4,300.00,1017.3,13.00,13.10
11.02.2021 20:40,291.00,9.10,2.36,14.8,6.7,278.00,1017.3,13.20,13.10
11.02.2021 21:40,276.00,8.30,2.27,7.1,6.3,251.00,1017.0,13.10,13.00
11.02.2021 22:40,279.00,9.00,2.34,13.8,6.5,304.00,1016.9,13.30,13.00
11.02.2021 23:40,279.00,9.20,2.60,7.1,6.4,266.00,1017.0,13.20,13.10
12.02.2021 00:40,273.00,9.90,2.74,7.1,6.3,257.00,1017.1,13.30,13.10
12.02.2021 01:40,277.00,9.50,2.62,7.7,6.5,258.00,1017.3,13.20,13.10
12.02.2021 02:40,286.00,9.20,2.84,7.7,6.6,263.00,1017.9,13.20,13.10
12.02.2021 03:40,301.00,9.40,2.79,7.7,6.5,276.00,1018.2,13.10,13.10
12.02.2021 04:40,289.00,8.40,3.11,7.7,6.9,278.00,1018.7,13.00,13.10
12.02.2021 05:40,294.00,8.70,3.33,8.3,7.1,285.00,1019.5,13.00,13.10
12.02.2021 06:40,301.00,8.60,3.21,7.7,7.1,295.00,1019.9,13.00,13.10
12.02.2021 07:40,303.00,7.70,3.23,8.3,7.3,302.00,1019.9,12.90,13.10
12.02.2021 08:40,294.00,6.80,3.04,8.3,7.2,309.00,1020.1,13.00,13.00
12.02.2021 09:40,293.00,7.60,3.46,8.3,7.7,301.00,1020.6,12.80,13.00
12.02.2021 10:40,295.00,7.80,3.23,8.3,7.5,294.00,1020.7,13.00,13.00
12.02.2021 11:40,295.00,7.50,3.43,9.1,7.7,316.00,1020.5,13.00,13.10
12.02.2021 12:40,295.00,6.00,3.04,9.1,7.5,316.00,1020.4,12.90,13.10
12.02.2021 13:40,293.00,6.50,3.46,10.0,8.0,306.00,1020.9,12.60,13.10
12.02.2021 14:40,296.00,7.00,3.06,9.1,7.5,304.00,1021.3,13.00,13.00
12.02.2021 15:40,302.00,5.80,3.07,9.1,7.3,322.00,1022.1,12.90,13.00
12.02.2021 16:40,274.00,3.30,3.15,10.0,7.7,297.00,1021.9,12.90,13.00
12.02.2021 17:40,270.00,2.10,2.93,10.0,7.4,296.00,1022.1,12.90,13.00
12.02.2021 18:40,259.00,3.50,3.08,10.0,7.7,310.00,1022.4,13.10,13.00
12.02.2021 19:40,252.00,4.60,2.77,10.0,7.4,290.00,1022.6,13.00,13.00
12.02.2021 20:40,254.00,5.30,2.72,9.1,7.3,305.00,1022.7,13.10,13.00
12.02.2021 21:40,250.00,4.60,2.74,9.1,7.4,294.00,1021.8,13.10,13.00
12.02.2021 22:40,238.00,5.00,2.76,10.0,7.5,311.00,1021.0,13.20,999.00
12.02.2021 23:40,228.00,5.20,2.74,10.8,7.8,319.00,1020.2,13.20,999.00
13.02.2021 00:40,235.00,5.70,2.63,10.0,7.7,309.00,1019.7,13.20,999.00
13.02.2021 01:40,241.00,6.50,2.44,10.0,7.5,308.00,1020.2,13.30,999.00
13.02.2021 02:40,244.00,6.50,2.46,10.0,7.4,313.00,1020.6,13.30,999.00
13.02.2021 03:40,243.00,6.20,2.51,10.0,7.4,316.00,1020.6,13.40,999.00
13.02.2021 04:40,232.00,6.10,2.38,9.1,7.2,315.00,1020.2,13.40,999.00
13.02.2021 05:40,250.00,8.70,2.47,8.3,7.2,288.00,1020.3,13.60,999.00
13.02.2021 06:40,249.00,7.60,2.24,9.1,6.9,307.00,1020.1,13.40,999.00
13.02.2021 07:40,254.00,8.20,2.37,9.1,6.8,298.00,1019.6,13.60,999.00
13.02.2021 08:40,269.00,8.60,2.24,8.3,6.7,308.00,1019.4,13.80,999.00
13.02.2021 09:40,297.00,8.20,2.43,9.1,6.4,295.00,1020.2,13.30,999.00
13.02.2021 10:40,316.00,7.60,2.20,9.1,6.2,296.00,1020.1,13.10,999.00
13.02.2021 11:40,308.00,6.90,2.25,9.1,6.4,301.00,1020.1,12.90,999.00
13.02.2021 12:40,312.00,6.40,2.40,8.3,6.5,316.00,1021.1,12.80,999.00
13.02.2021 13:40,310.00,6.10,2.38,8.3,6.7,313.00,1021.3,12.80,999.00
13.02.2021 14:40,311.00,4.60,2.32,8.3,6.6,323.00,1021.8,12.70,999.00
13.02.2021 15:40,305.00,3.80,2.43,8.3,7.1,308.00,1022.0,12.60,999.00
13.02.2021 16:40,290.00,5.70,2.59,8.3,7.4,314.00,1023.2,12.70,999.00
13.02.2021 17:40,286.00,5.20,2.60,8.3,7.3,311.00,1023.4,12.80,999.00
13.02.2021 18:40,294.00,4.90,2.74,19.1,8.2,296.00,1023.7,12.90,999.00
13.02.2021 19:40,295.00,4.40,3.01,19.1,8.6,292.00,1024.0,12.90,999.00
13.02.2021 20:40,293.00,4.00,3.33,13.8,8.7,291.00,1024.1,13.00,999.00
13.02.2021 21:40,283.00,3.80,3.33,12.9,9.2,289.00,1023.3,13.00,999.00
13.02.2021 22:40,263.00,2.80,3.26,9.1,8.5,294.00,1023.3,13.00,999.00
13.02.2021 23:40,206.00,1.20,3.44,12.1,8.9,291.00,1022.7,12.90,999.00
14.02.2021 00:40,234.00,2.90,3.35,17.4,9.1,284.00,1022.8,13.00,999.00
14.02.2021 01:40,253.00,3.10,3.33,12.1,8.4,273.00,1023.0,13.00,999.00
14.02.2021 02:40,257.00,3.90,3.48,17.4,9.1,293.00,1023.0,13.00,999.00
14.02.2021 03:40,258.00,4.40,3.59,17.4,9.5,289.00,1022.9,13.10,999.00
14.02.2021 04:40,246.00,5.10,3.62,17.4,9.2,290.00,1023.0,13.10,999.00
14.02.2021 05:40,244.00,3.80,3.51,12.9,9.3,290.00,1023.2,13.10,12.90
14.02.2021 06:40,231.00,4.30,3.31,16.0,9.2,291.00,1022.7,13.10,12.90
